stamp,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,n21,n22,n23,n24,n25,n26,n27,n28,n29,n30,n31,n32,n33,n34,n35,n36,n37,n38,n39,n40,n41,n42,n43,behavior
1186,0.406240329018135,0.2952843293016351,-0.6099994197565691,-0.5929525280555896,-0.3329960931082451,-0.4236404909709576,1.98275980499161,-0.5246706034512677,-0.6361365792631225,-0.2300470520556908,-0.9477755693481917,0.4689905244465106,-0.2879104485997435,0.07048603928194104,2.006821422489634,-0.3535512989214035,-0.9043161389401217,-0.4651732316542593,0.377661510447487,1.631870144379663,-0.5640257781698694,0.3945413802023642,-0.9934077409303932,0.6694094869611557,-1.061352427767939,-0.2727922345357067,1.907120056856856,-0.5431019416354943,-1.491428983114748,-1.8013604798647,-1.211694430590695,-0.9348610664176737,-1.31220913245921,-0.7482021341897228,-0.943845707431424,-0.6068074099778293,0.3592835350736664,-0.9244310355074968,-0.5997149968263196,-0.8621174923744205,-0.9962349923321775,-0.09567182280776969,0.2966637784350704,Closed-arm
1187,0.3244339218245382,0.4508092057975047,-0.4379666087811986,-0.5707109300657452,-0.3575319485583604,-0.4304741467981949,1.948065496523176,-0.4352475607277851,-0.6146560240547506,-0.2719137981527702,-0.8532179072991244,0.4327194845463708,-0.2615868264665879,0.2139838122183841,2.052743750393408,-0.3496930353940578,-0.9977658036209401,-0.4665011772324821,0.3204051191080178,1.571090672286023,-0.5270645153263789,0.3764679801912446,-1.011833416815482,0.6649438403589052,-1.078863884158923,-0.1967925376841071,1.877521502104294,-0.5525901625868082,-1.400854124808763,-1.923623508881517,-1.134380673739307,-0.9395572583388206,-1.371624627755077,-0.7915295645396259,-0.9292553915944312,-0.6670345549477511,0.3026517020290541,-0.9249251621692663,-0.5816305664686053,-0.8139231486104366,-1.05148569009393,-0.17773692581354,0.2276069364836348,Closed-arm
1188,0.2570848392130955,0.5626830771401253,-0.3349526082030678,-0.5662859806460211,-0.3931526627896173,-0.4513742384443468,1.920004565350264,-0.4036286629958005,-0.6044277088537727,-0.3185438232720611,-0.7694799535563716,0.4123821632235032,-0.2108761204336019,0.3381803699384946,2.062472905136215,-0.3388203391290303,-1.066257632017397,-0.4972229939577459,0.2643455905755341,1.526527744215358,-0.4832970509440024,0.344688618126178,-1.009462849046923,0.6483330913506671,-1.06994063744341,-0.1338971712895823,1.845540970739989,-0.5530361687378513,-1.279679567139182,-2.015238187740599,-1.030630036949281,-0.9258604089469866,-1.40332734764029,-0.7957142742999992,-0.8613894801800118,-0.6766105136472009,0.2757845620009263,-0.9365157933928828,-0.4971268223710979,-0.7230134400619564,-1.024729715068977,-0.2360752875266129,0.1667284276508863,Closed-arm
1189,0.2108657528010546,0.6329670016470137,-0.3052702790622442,-0.5835561903922708,-0.4442351913428554,-0.4895559119516763,1.889618586676672,-0.3929416515270868,-0.5994589325901336,-0.3421360793465429,-0.6990393707047142,0.4031821129178689,-0.1641696572055898,0.4035574269050676,2.055069666035407,-0.3247446380459318,-1.10958332142761,-0.5488233787279189,0.2264075769381087,1.495426628054897,-0.4606391219361234,0.304184641579532,-0.9963748162358862,0.6130872157449935,-1.031295930098303,-0.09950431237196106,1.826332500442424,-0.55084310899901,-1.145988878309152,-2.04130841244737,-0.9199386827171929,-0.9032248373148306,-1.390011120748692,-0.7478785238141423,-0.7383677602653113,-0.6377767432369699,0.2801852077370179,-0.9578054929350173,-0.3623513490968842,-0.6202734371942362,-0.9270140308216811,-0.2543572789157611,0.1361225408042999,Closed-arm
1190,0.1874342116426992,0.660450515073814,-0.3316817708056722,-0.6168596925946846,-0.5055217022011121,-0.5381040389158628,1.850991327296571,-0.3894369499538978,-0.5957908951604172,-0.3237538327435324,-0.648874111315791,0.3951688049941565,-0.1516371884399607,0.3998363751361591,2.0497258659502,-0.3086382122832423,-1.107589475184638,-0.602079569831678,0.2189200688236246,1.467426412069848,-0.475675040908797,0.2618989324079073,-0.9852253700100307,0.5626915226148853,-0.9623720102595872,-0.09508316488016295,1.82884081781411,-0.5612610017685452,-1.01451067322346,-1.976691874118623,-0.8275879603209311,-0.8826629456026964,-1.321256892892654,-0.6474099550148239,-0.5931203687183282,-0.5605185762715206,0.3117909251602854,-0.9865122206091291,-0.2361109970387537,-0.530878164692476,-0.7825210960882834,-0.2284257511185391,0.1399602537450582,Closed-arm
1191,0.1847443982191705,0.647428194581429,-0.3830618245859501,-0.6517500756243038,-0.5623712418453254,-0.5822380796721909,1.806107754446746,-0.4113401758449214,-0.5922382542414781,-0.2680032301300571,-0.6249478582149071,0.3765275551592128,-0.1872077716825299,0.3481622368632541,2.055442429723343,-0.2892521368488582,-1.033765591724261,-0.6364429768332241,0.2375661930098666,1.437922067544575,-0.5250669102977573,0.2275682008182753,-0.9824412791913162,0.5069636018846437,-0.8703573381623118,-0.1117025216008772,1.84734578216173,-0.593610149289479,-0.8995552231547669,-1.826649579922017,-0.7697158510032676,-0.8655307254099666,-1.197197290742401,-0.5151647729662117,-0.4777097737843607,-0.458551404215147,0.3593518744829901,-1.017093124914965,-0.1908516571705529,-0.4743509447375645,-0.6045241380074471,-0.1667779530121307,0.1620173052477086,Closed-arm
1192,0.1995955353022181,0.6056253504718497,-0.4266323264437379,-0.6737217123406763,-0.5998234049948669,-0.6110461548370735,1.765808433144774,-0.4877509835453626,-0.5880614289499271,-0.2000223942266108,-0.626713587262131,0.3420507437403275,-0.2581289668986121,0.289766995296717,2.069799269220388,-0.2655273125483441,-0.8869243357350833,-0.6411364311272948,0.2593640320149986,1.41340383197702,-0.593593529454265,0.2132242204808406,-0.9874978219893328,0.4545003059944356,-0.7739345091774403,-0.1397199376909995,1.865914849692802,-0.6395418852520651,-0.8132163189686393,-1.636383417463016,-0.739241372405434,-0.8431951243446366,-1.029466711795016,-0.3844245476303911,-0.4343121102558148,-0.3504632990070584,0.406845849996506,-1.040354437323606,-0.2632909387686682,-0.4646125543652114,-0.3961616437577782,-0.08700628072008602,0.1819494801521005,Closed-arm
1193,0.230037110458848,0.556107883217821,-0.439874354329707,-0.6775832212846923,-0.6113579810039762,-0.6270186536367744,1.744547184310476,-0.6320526164722269,-0.5819172243668214,-0.1472223404378593,-0.6436526979279287,0.300318192100379,-0.3336986367479154,0.2593978913837217,2.082009638933036,-0.2399263201224634,-0.6982286848637059,-0.6196148686548056,0.2574633789116569,1.40079269092548,-0.66548052859791,0.2242286834996695,-0.9961324312885983,0.4055294243615013,-0.6970642889763186,-0.1789722798763073,1.871952739311061,-0.6780521297164653,-0.7551546594677658,-1.469156886248248,-0.7065755577773062,-0.8050968297554434,-0.8402441675915238,-0.2802502223192534,-0.4768223534681854,-0.259229039813705,0.4410442634652937,-1.047684712762522,-0.4251527028812056,-0.50158718872049,-0.1698752531108409,-0.003200481121369209,0.1938335092391895,Closed-arm
1194,0.2741491412855778,0.5230227655076324,-0.4185013424959161,-0.669168252970785,-0.6013649976369775,-0.6413139193796045,1.750498418108574,-0.8287329050491271,-0.5736274029740348,-0.1239125654236846,-0.6541317945934654,0.2704418357614871,-0.3842178972069868,0.2596895863222092,2.076745927595835,-0.2177342715805514,-0.5090800585996109,-0.5835330380700194,0.2193170866100523,1.396530572566201,-0.7264757991548282,0.2498282650209645,-1.001836399558287,0.3528155744475754,-0.6553854308781086,-0.2413461620453028,1.865350287424153,-0.6911820344020174,-0.711803370943185,-1.369437058027046,-0.645435266444943,-0.747041598718147,-0.655752327292387,-0.2088880988500563,-0.5924302087265751,-0.2043586102446961,0.4581567228076033,-1.033226813308548,-0.6017808806504684,-0.5638295657772837,0.04000907583672278,0.08412599737000245,0.2100108795563983,Closed-arm
1195,0.3258977135628684,0.5228480222565787,-0.3751080389755742,-0.6590842966305569,-0.5822550140809258,-0.6614355912113438,1.777874411215819,-1.032948239345524,-0.5672680678429034,-0.1302072087061532,-0.6254828522214838,0.2683553906114158,-0.3920040733214096,0.262550190745212,2.04194775126677,-0.2027442309916456,-0.3521003088805099,-0.5447611577388143,0.1521553752204899,1.391493988835538,-0.7622065204510117,0.2676879443133919,-0.9964313389307498,0.2927084753083067,-0.6487189622783531,-0.3391177841769421,1.856630688384161,-0.6751822348099574,-0.6760907099968755,-1.342711104777035,-0.5647249851736955,-0.6757947316215294,-0.4977251601266275,-0.1638768790213152,-0.7476025245467779,-0.1909535246307575,0.4620496777948085,-0.9911917577607164,-0.721132911928269,-0.617702739986916,0.1863347032878724,0.1750825217155439,0.2449918916138939,Closed-arm
1196,0.3746905521825007,0.5537107086395487,-0.3284014694745204,-0.6546862685023404,-0.5689131474271457,-0.6863701311281426,1.808548004403001,-1.179169819976139,-0.5719574788080883,-0.1587233282874056,-0.517100249202237,0.2941875837528328,-0.3504146267303134,0.2384775523103789,1.978622016748187,-0.1950037813211212,-0.2496099202673746,-0.514097919417688,0.07515878659157227,1.381758595027449,-0.7652383355141051,0.2583324538125625,-0.9743910077096393,0.2344648277312922,-0.6651833539631324,-0.4643386574214654,1.858539458671985,-0.6397220853191581,-0.6622608431402797,-1.361077880697128,-0.5064343865803923,-0.6098343170008208,-0.3818934068222703,-0.1343482094974684,-0.8943253269562377,-0.2079200250539096,0.4571873492023414,-0.9177440907771534,-0.74735902956905,-0.6363045043232722,0.2305899816738231,0.2450519150773617,0.2911231915164754,Closed-arm
1197,0.4108761447295095,0.594508758027518,-0.2915843159998893,-0.6558612818650305,-0.5718102786455723,-0.711446334218935,1.822431478598996,-1.203928267430063,-0.5967947313614743,-0.1988248372234505,-0.295764491422135,0.3311837931232876,-0.2617574932174624,0.1818807052203153,1.903132866961212,-0.1923797312533703,-0.2138845368422266,-0.5010724624351541,0.008503610494139096,1.367779152523926,-0.7483189346292903,0.2135686929608624,-0.9382790951753717,0.1943823593301405,-0.6890604013042165,-0.5802517892302687,1.877369256740351,-0.5997239431612171,-0.6913443418568493,-1.381245680263667,-0.5069964775741616,-0.571555117690814,-0.3220199429429743,-0.1070713684639558,-0.9885547098484433,-0.2391977401051888,0.4459923577933277,-0.8199974700634474,-0.6778034460238477,-0.6071775241790637,0.1654705850563725,0.2450198051365852,0.3134481733488584,Closed-arm
1198,0.4300583923851888,0.6186833416370482,-0.2679586330558919,-0.6562231495804308,-0.5913609625926141,-0.7346067139116919,1.808320780983406,-1.077723746857038,-0.6430835721727743,-0.2384996712197981,0.03706234939189897,0.3560235458477067,-0.1431240955012744,0.1056835104007363,1.836368082432805,-0.1929227150617579,-0.2412053977205339,-0.5080787567524098,-0.03301962597421311,1.346620398502771,-0.7445120349182636,0.1370589660181506,-0.8969025923730828,0.1795549465215993,-0.7052004089022983,-0.6388991851758623,1.909970494605832,-0.5672913684523176,-0.7651415812459696,-1.361760631796196,-0.5652621017385199,-0.5685836895781005,-0.3272911874571412,-0.07102364479088881,-1.013531884684414,-0.2761315125171788,0.4311197208340964,-0.7187858362710984,-0.531208823353747,-0.5323117696980152,0.03034325784824235,0.1389363908800922,0.2778186466817341,Closed-arm
1199,0.4317782680090754,0.6118597965788309,-0.2543261425578803,-0.6482172485414168,-0.6171428979825675,-0.7575161704669768,1.76783808996537,-0.8177410202722616,-0.7016959600541149,-0.2687085130549416,0.4321614263820909,0.352616819272163,-0.03106784552366539,0.02056675187987984,1.788597611583908,-0.1963070081998577,-0.3108201684365571,-0.5258692191772828,-0.04362710642994568,1.312768748335577,-0.7857526880955089,0.04598178052417759,-0.8585435762612803,0.1803657605164288,-0.7021517107296549,-0.6129927983746583,1.94798324001994,-0.5472695698951155,-0.8624374226393254,-1.277227866455379,-0.6482535944660487,-0.5784414513495201,-0.3893734574513004,-0.02859128149102895,-0.9869601970962756,-0.3207764263619546,0.416789210501702,-0.6389360928065666,-0.3491044260404389,-0.4329111225752211,-0.1030677087875771,-0.05767074343171964,0.1861970563384893,Closed-arm
1200,0.4186120818241517,0.5772228263563246,-0.2478576780185275,-0.629843227311791,-0.6338590423784052,-0.7818948393449119,1.712013319145123,-0.469213304896908,-0.7576645719286752,-0.2881778288149326,0.8147739009936528,0.3212969911537571,0.03237666494073971,-0.06831835694497278,1.755087579470344,-0.2051046784457362,-0.3953889872269096,-0.539646850652474,-0.02988383442024137,1.26740111209922,-0.8772914135304207,-0.02828713073001447,-0.8289992827227802,0.1802604595874415,-0.6789469763124348,-0.5152289578522395,1.982426744936486,-0.5361096201069656,-0.9562994174988054,-1.131161458791667,-0.7223316428919389,-0.5582951464640367,-0.4734437553016678,0.002426670442962656,-0.9469875476539755,-0.3819486165575017,0.4096270501589855,-0.5971019584230163,-0.1908636836802171,-0.3500690675439573,-0.180729015250069,-0.2778656008478365,0.07650186675565503,Closed-arm
1201,0.4010897188412626,0.5268413054659554,-0.251972154828786,-0.609046312049849,-0.6327232404911177,-0.8060218053707138,1.654406769415276,-0.08519530731260037,-0.7976011676608871,-0.3033249311995082,1.122249373931704,0.2777343370013072,0.02686555858498205,-0.1471912448887275,1.724897026023521,-0.2246744207304326,-0.4762375047132387,-0.5407181088601881,-0.008890956690340285,1.222797920196766,-0.9915019686165826,-0.05008714467933679,-0.814113395201556,0.1714912008427588,-0.649121734207956,-0.3895244761101542,2.004131952102472,-0.5247352435462367,-1.025835373989161,-0.9602496348386469,-0.7752578903069131,-0.4766577339811063,-0.5297917044739365,0.005606866011740679,-0.9282766399536098,-0.467246631433602,0.4214137635084217,-0.596028733277495,-0.1108085038641278,-0.3266243024255893,-0.2056829896654332,-0.4423648530666314,-0.01184428448818577,Closed-arm
1202,0.4026617860076669,0.4719656302199499,-0.2759713507905897,-0.6010788281699804,-0.6191946314191468,-0.8255468215479334,1.604707260976945,0.2700957905300769,-0.8156337761185734,-0.3240105888896186,1.32476255439204,0.2398644903382184,-0.03223136329970092,-0.1917243824081985,1.691203722080022,-0.259320717673504,-0.5498013533000319,-0.5298590147618911,0.0002233962128293,1.196019502648856,-1.085211316909098,0.00442173181411565,-0.8182234121871599,0.1608699526587391,-0.6334149135958606,-0.2834308376912139,2.003593208793593,-0.5051878185935567,-1.054705394544553,-0.8165192678080084,-0.8126055575826362,-0.3343401721194501,-0.5241493666179471,-0.01802152008127568,-0.9440078480759302,-0.5730458736710999,0.4686823171593362,-0.6254647497905,-0.1368586829035353,-0.3810226252510284,-0.2173198101463455,-0.503949664694292,-0.06276510608695236,Closed-arm
1203,0.4546559950030946,0.4205687958855172,-0.3263540147879745,-0.619883278684682,-0.6078974391403623,-0.8357854239343113,1.565011998080545,0.5171635691460692,-0.8154722962944645,-0.3591475065831529,1.423418782159961,0.2121886838726679,-0.1063767391137727,-0.1876193904969362,1.652202061658603,-0.3066594399847746,-0.6190738417970352,-0.5097442852731148,-0.01562707453442457,1.198560949440461,-1.124448581705649,0.1422321456540873,-0.8388241246063383,0.1610872251597885,-0.6461026204444235,-0.2224645319656433,1.973400434863729,-0.4763677689260975,-1.0314248332656,-0.7373273023746121,-0.8415679967231139,-0.1581446381752533,-0.461356035502916,-0.05415718263272471,-0.9859104300654242,-0.6801662969233732,0.5660506263116942,-0.6683466777006255,-0.2655094015708372,-0.5003514035539909,-0.2406307245782142,-0.4669714785714477,-0.08121601610044113,Closed-arm
1204,0.5802837786086776,0.3772349984331623,-0.3974604622676392,-0.669473002588277,-0.6104459561259714,-0.8307354258578918,1.530315152781762,0.5879148650433728,-0.8077415203108723,-0.4137681856227262,1.439654965634663,0.1831352486537128,-0.1608021649830277,-0.1498906108644886,1.606192867164085,-0.3560234564039746,-0.6815670174433875,-0.478187978810385,-0.06134685814034331,1.231421966300424,-1.099329886877005,0.3625850501915581,-0.8674438303995177,0.1779546935214162,-0.6863277353530607,-0.2027767233853416,1.911124509373438,-0.4466498134982495,-0.9588649267527031,-0.7344221844252248,-0.8618180965552047,0.01496182029317739,-0.3767359877500531,-0.0913415394736747,-1.039565366308547,-0.7619183158217872,0.7194051782283893,-0.709464705856889,-0.4651573329843864,-0.6571312290772736,-0.2763879513898924,-0.3782594676309732,-0.08424083920210151,Closed-arm
1205,0.7789921304608536,0.3416448332631299,-0.4721479061048462,-0.7400009616347895,-0.6294392163635937,-0.8034949351066699,1.493138615296498,0.4650486295782608,-0.804432598257729,-0.4866437269639637,1.406200826942174,0.1386211509374766,-0.1856487192868155,-0.1194971381520678,1.553253661068659,-0.3937294223143777,-0.7274864024714132,-0.432032753810742,-0.1333094475450727,1.287352148118802,-1.022250285431678,0.6580427685356139,-0.8984630065779395,0.2057022112506261,-0.7402511960446453,-0.2046332521767238,1.821945253657786,-0.4324612747557717,-0.8594099744425143,-0.8064562892848282,-0.869366955392678,0.1498870790480239,-0.3041161437407763,-0.1280358025006109,-1.096166361949267,-0.7981710486863353,0.9222906955217172,-0.7404190389527787,-0.679704201918539,-0.8299767116097766,-0.3306769673330499,-0.3019935141231447,-0.09712383291220765,Closed-arm
